sizes	flex_filter_forward	flex_filter_backward	const_filter_forward	const_filter_backward
1172	0.456999	0.00700021	0.828999	4.905	0	0
1184	0.731011	0.00798893	0.754003	0.00699925	0	0
1265	0.393996	0.00600219	0.725998	3.25801	0	0
1207	0.558	0.00500083	0.870998	0.491003	0	0
1291	0.428	0.0149975	0.648999	2.874	0	0
1271	0.564001	0.00900149	0.758996	0.322001	0	0
1220	0.400002	0.00800133	0.396	0.00700164	0	0
1210	0.428002	0.00899792	0.410999	0.0079987	0	0
1168	0.494998	0.00700021	1.013	6.421	0	0
1208	0.517997	0.00500298	0.891006	4.13099	0	0
1219	0.582999	0.00700235	1.024	5.285	0	0
1265	0.337	0.00699735	0.361	0.00700212	0	0
1283	0.295999	0.00600219	0.287997	0.00900507	0	0
1207	0.518999	0.00800133	0.568001	0.0559998	0	0
1182	0.484997	0.00600076	0.536003	0.0519993	0	0
1187	0.591515	0.00448251	1.076	6.132	0	0
1296	0.609995	0.0070014	1.155	1.1	0	0
1360	0.512001	0.00700355	0.541004	0.00599813	0	0
1384	0.419998	0.00999928	0.742001	3.47	0	0
1330	0.316999	0.0100055	0.336004	0.00899434	0	0
1248	0.498003	0.00799966	0.508999	0.00799894	0	0
1253	0.427997	0.00800133	0.667002	0.431001	0	0
1257	0.34	0.00600266	0.334997	0.0070014	0	0
1260	0.386002	0.00699806	0.399998	0.00600147	0	0
1279	0.435004	0.00599694	0.797001	4.369	0	0
1228	0.489	0.00500178	0.519005	0.00800204	0	0
1234	0.464001	0.0049994	0.691002	0.288997	0	0
1273	0.525999	0.00500345	0.532998	0.00800061	0	0
1340	0.428999	0.00800061	0.440002	0.00800109	0	0
1370	0.463001	0.00899839	0.782	3.903	0	0
1392	0.318002	0.0079987	0.387003	0.0570002	0	0
1342	0.392996	0.0100012	0.415001	0.0100021	0	0
1299	0.575999	0.0090003	0.578999	0.00700092	0	0
1330	0.544998	0.00800967	0.900997	4.406	0	0
1382	0.693001	0.00799704	1.144	0.922003	0	0
1469	0.449999	0.0090003	0.481997	0.0240018	0	0
1465	0.372999	0.0110035	0.359	0.00800204	0	0
1381	0.547999	0.00700068	0.58	0.0229995	0	0
1362	0.476996	0.00900149	0.480997	0.0140014	0	0
508	0.111998	0.00299859	0.305001	0.313999	0	0
548	0.110004	0.00299954	0.209996	0.127	0	0
587	0.0679948	0.00400376	0.0709991	0.00399899	0	0
565	0.108001	0.00300145	0.211	0.152003	0	0
573	0.118999	0.00400019	0.109	0.00300097	0	0
629	0.098	0.0030005	0.0989997	0.00399947	0	0
633	0.158999	0.00300074	0.162003	0.00299883	0	0
654	0.0770001	0.0040009	0.073	0.00300288	0	0
691	0.141997	0.00399971	0.136001	0.00500107	0	0
705	0.143001	0.00400066	0.135999	0.00400043	0	0
717	0.184	0.00399947	0.187001	0.00400066	0	0
749	0.115002	0.00399709	0.196005	0.0939958	0	0
789	0.0830021	0.00399733	0.234001	1.179	0	0
784	0.187999	0.00500178	0.201	0.00499821	0	0
825	0.114003	0.00499868	0.122003	0.00900102	0	0
824	0.138	0.0050025	0.354	2.065	0	0
804	0.156998	0.00400281	0.263004	0.129999	0	0
809	0.139999	0.00399733	0.153998	0.00500083	0	0
850	0.166004	0.00599384	0.288003	0.149998	0	0
838	0.108995	0.0049994	0.110002	0.00500083	0	0
874	0.103002	0.00499725	0.100001	0.00499964	0	0
858	0.144001	0.00600219	0.299999	1.332	0	0
845	0.142998	0.00500154	0.151	0.00600195	0	0
836	0.218	0.00500011	0.224	0.00599742	0	0
850	0.183	0.00399899	0.230996	0.0220025	0	0
873	0.177001	0.00499892	0.184	0.00499845	0	0
941	0.171999	0.00700068	0.178996	0.00700235	0	0
942	0.203995	0.00600243	0.197999	0.00599933	0	0
987	0.216002	0.00699782	0.501004	3.14	0	0
981	0.208	0.00599766	0.226002	0.0059979	0	0
1022	0.224002	0.00599837	0.215001	0.00600052	0	0
1059	0.146001	0.00699639	0.287999	1.203	0	0
1049	0.225002	0.00700092	0.408	1.818	0	0
1044	0.232998	0.00799823	0.454	2.063	0	0
1096	0.165002	0.00799799	0.166	0.00700355	0	0
1006	0.184	0.00700092	0.177999	0.00800276	0	0
960	0.197	0.00600266	0.369004	1.699	0	0
994	0.183999	0.00600147	0.184994	0.00700164	0	0
992	0.137998	0.00700259	0.138	0.00600219	0	0
880	0.183001	0.00600171	0.288999	0.158001	0	0
887	0.237	0.00600243	0.256001	0.00599861	0	0
915	0.222	0.00599837	0.233995	0.00600362	0	0
903	0.243998	0.00499988	0.523999	0.501999	0	0
953	0.162998	0.00600052	0.244001	0.0940008	0	0
1027	0.196998	0.00699782	0.198999	0.00700116	0	0
1054	0.338	0.00500035	0.657999	3.679	0	0
1071	0.257001	0.00700092	0.268999	0.00800681	0	0
1048	0.390999	0.00400162	0.431999	0.0409997	0	0
1111	0.276002	0.00499821	0.282001	0.00700212	0	0
1138	0.352	0.00600147	0.381998	0.00800538	0	0
1186	0.319997	0.00800061	0.335999	0.00799847	0	0
1182	0.26	0.00700068	0.282004	0.00899911	0	0
1219	0.343002	0.00800109	0.359	0.00600195	0	0
1200	0.346	0.012001	0.359001	0.00800085	0	0
1182	0.374002	0.00899816	0.374997	0.00599885	0	0
1204	0.205005	0.00899959	0.196002	0.00800061	0	0
1184	0.282001	0.00899816	0.457999	2.102	0	0
1150	0.399001	0.00900102	0.647	0.436001	0	0
1119	0.384998	0.00700164	0.613997	0.428005	0	0
1109	0.337998	0.0159967	0.691	3.469	0	0
1088	0.386997	0.00500107	0.534	0.259004	0	0
1140	0.533	0.00800323	0.705999	0.264001	0	0
1176	0.222996	0.00800061	0.241	0.00799918	0	0
1143	0.338008	0.00799322	0.341002	0.00799894	0	0
1151	0.334999	0.00799847	0.552	0.412003	0	0
1151	0.470999	0.00700068	0.503991	0.00800037	0	0
1135	0.385997	0.00700212	0.757002	4.312	0	0
1112	0.434998	0.0050056	0.868	5.357	0	0
1156	0.310999	0.0069983	0.491	1.873	0	0
1165	0.631997	0.006001	0.668006	0.00799704	0	0
1225	0.23	0.00800037	0.479995	2.294	0	0
1226	0.471999	0.00900006	0.474	0.00800204	0	0
1212	0.494001	0.00899935	0.482998	0.00700188	0	0
1220	0.347993	0.00900102	0.574999	2.925	0	0
1235	0.319	0.00799918	0.362994	0.0090003	0	0
1161	0.265997	0.00800157	0.258997	0.006001	0	0
1185	0.454997	0.00800538	0.455997	0.00900054	0	0
1236	0.445998	0.00700116	0.448	0.00800371	0	0
1248	0.416999	0.00900126	0.695999	3.245	0	0
1272	0.242	0.00900006	0.272003	0.00899768	0	0
1269	0.351999	0.0100026	0.641002	2.948	0	0
1293	0.459003	0.00899768	0.459998	0.0100033	0	0
1275	0.348	0.00600052	0.354999	0.00900006	0	0
1241	0.403998	0.00700068	0.467997	0.00899982	0	0
1209	0.440001	0.00799847	0.809997	3.572	0	0
1250	0.396	0.00899863	0.676999	3.412	0	0
1268	0.382001	0.00699806	0.752998	4.1	0	0
1237	0.294999	0.0090003	0.305001	0.00700259	0	0
1218	0.454999	0.00600052	0.467997	0.00800085	0	0
1254	0.416999	0.00899959	0.705	3.372	0	0
1251	0.641997	0.00900269	0.678	0.00899935	0	0
1334	0.339001	0.00900078	0.392999	0.0729988	0	0
1340	0.579997	0.0110033	0.570002	0.0100002	0	0
1406	0.928001	0.00999904	1.438	7.281	0	0
1454	0.529	0.0090003	0.553001	0.00999832	0	0
1453	0.677999	0.00900269	0.708998	0.0090003	0	0
1440	0.477998	0.00900078	0.498	0.0129998	0	0
1477	0.695999	0.00900126	0.948	3.211	0	0
1492	0.457997	0.00900507	0.461001	0.0119994	0	0
1401	0.486998	0.00900054	0.808003	4.333	0	0
1398	0.626997	0.0110002	0.690997	0.0170002	0	0
1419	0.656997	0.0110044	1.078	5.395	0	0
1447	0.751	0.0120037	0.948	0.323003	0	0
1467	0.437001	0.0109985	0.656	2.267	0	0
1454	0.340999	0.0100007	0.348001	0.0110011	0	0
1454	0.649997	0.00700521	0.662998	0.0120015	0	0
1432	0.595998	0.00800109	0.824	0.362	0	0
1435	0.852996	0.00700331	1.185	0.575998	0	0
1483	0.724	0.0220006	0.748126	0.0109999	0	0
1503	0.589001	0.0120013	0.937	3.626	0	0
1589	0.504999	0.0129998	0.864004	4.153	0	0
1575	0.403002	0.0130007	0.445999	0.0210021	0	0
1517	0.651001	0.0129991	0.664002	0.0129979	0	0
1517	0.581996	0.0110016	0.605002	0.012001	0	0
1501	0.517	0.0129988	0.760001	2.923	0	0
1483	0.490999	0.0120001	0.492001	0.0120018	0	0
1482	0.538999	0.0110006	0.564008	0.012001	0	0
1481	0.656998	0.00900197	0.663033	0.008003	0	0
1473	0.583002	0.010999	0.70056	0.127999	0	0
1470	0.693012	0.00798845	0.725003	0.0109987	0	0
1579	0.594	0.00900102	0.610999	0.0119984	0	0
1569	0.579998	0.0120006	0.912997	0.641002	0	0
1628	0.392002	0.0119982	0.410004	0.0119965	0	0
1590	0.535999	0.0129974	0.532998	0.00900149	0	0
1596	0.742999	0.0120041	1.065	4.56	0	0
1566	0.799994	0.012001	1.282	5.18	0	0
1616	0.927998	0.0120413	1.31	0.629998	0	0
1690	0.515033	0.01302	0.537002	0.00899863	0	0
1693	0.418	0.0139985	0.592996	1.631	0	0
1635	0.646048	0.0110002	0.677012	0.0159848	0	0
1623	0.596012	0.00898886	0.705033	0.135965	0	0
604	0.139997	0.00400448	0.145003	0.00599694	0	0
642	0.0799968	0.0040009	0.0790005	0.0040009	0	0
627	0.131999	0.0030005	0.406005	2.789	0	0
657	0.138997	0.00400209	0.139	0.00500131	0	0
693	0.118001	0.00400066	0.371997	2.528	0	0
726	0.188	0.00500154	0.450002	0.459999	0	0
739	0.107999	0.00399971	0.111004	0.00499678	0	0
750	0.153003	0.00399876	0.163003	0.00500202	0	0
798	0.175	0.00600076	0.189	0.00499892	0	0
819	0.236001	0.0049994	0.525998	3.4	0	0
847	0.152003	0.00499868	0.162998	0.00500369	0	0
889	0.0910041	0.00599647	0.103002	0.00600076	0	0
875	0.224001	0.00599885	0.222996	0.00600076	0	0
937	0.141003	0.00599694	0.285017	1.26398	0	0
930	0.178993	0.00700474	0.188995	0.00700092	0	0
939	0.214998	0.00700021	0.251001	0.0569975	0	0
943	0.197002	0.0060029	0.211002	0.00700355	0	0
943	0.230998	0.00599909	0.481999	2.51399	0	0
980	0.141	0.00699925	0.132	0.0070014	0	0
977	0.125997	0.00900269	0.275996	1.186	0	0
974	0.182003	0.00699782	0.193001	0.00700092	0	0
995	0.189003	0.00699735	0.186	0.00699949	0	0
988	0.28501	0.0059917	0.279999	0.0060041	0	0
988	0.261999	0.00599933	0.239997	0.00600553	0	0
1023	0.223004	0.00699615	0.439998	2.369	0	0
1021	0.197998	0.00700235	0.216	0.00700092	0	0
1058	0.240001	0.00799847	0.247998	0.0100017	0	0
1095	0.280998	0.00699854	0.291001	0.00800323	0	0
1153	0.303001	0.00800109	0.317	0.00800395	0	0
1179	0.280998	0.00800037	0.284997	0.00800157	0	0
1203	0.164998	0.00800085	0.171002	0.00899982	0	0
1171	0.253999	0.00899959	0.351004	0.136997	0	0
1192	0.294999	0.00900126	0.292	0.00700307	0	0
1250	0.203997	0.0100019	0.326999	0.163001	0	0
1202	0.241064	0.00900197	0.371003	1.151	0	0
1158	0.253999	0.00900054	0.449005	2.236	0	0
1110	0.214	0.00800061	0.241996	0.0080049	0	0
1141	0.166997	0.00799966	0.171996	0.0090003	0	0
1085	0.223	0.00699973	0.322	0.126003	0	0
998	0.294039	0.00699997	0.328999	0.0180056	0	0
1051	0.252998	0.0059998	0.541	3.403	0	0
1072	0.309999	0.00500083	0.305997	0.00500345	0	0
1082	0.217001	0.00799966	0.192002	0.00800204	0	0
1121	0.258003	0.00899768	0.219997	0.00800085	0	0
1165	0.436001	0.00899887	0.419007	0.00899553	0	0
1218	0.330001	0.00900173	0.326003	0.012006	0	0
1220	0.519999	0.00900388	0.520001	0.0090034	0	0
1278	0.348999	0.0079999	0.346999	0.00900269	0	0
1284	0.411999	0.0100012	0.419999	0.00999856	0	0
1309	0.392	0.00900149	0.378	0.00600123	0	0
1342	0.312001	0.0100005	0.386999	0.110157	0	0
1355	0.405999	0.00799918	0.448001	0.0110021	0	0
1408	0.412995	0.00900149	0.425029	0.00796866	0	0
1346	0.471997	0.0100036	0.471996	0.0109994	0	0
1388	0.242053	0.0100005	0.409003	1.37	0	0
1348	0.320998	0.00800037	0.323004	0.010999	0	0
1332	0.464015	0.00999999	0.907	5.291	0	0
1297	0.467054	0.00700092	0.480998	0.0100007	0	0
1257	0.378334	0.00699997	0.711003	3.977	0	0
1278	0.483001	0.00700307	0.874	0.754005	0	0
1257	0.608997	0.00900364	0.624998	0.00599957	0	0
1327	0.273997	0.0100031	0.271001	0.00800133	0	0
1277	0.384	0.0110002	0.365999	0.00999999	0	0
1295	0.411001	0.0100005	0.396004	0.00999355	0	0
1311	0.538997	0.00900173	0.523999	0.0100055	0	0
1305	0.488167	0.00800037	0.921003	4.837	0	0
1310	0.529058	0.00899863	0.762001	2.305	0	0
1263	0.347997	0.00900197	0.375002	0.00999951	0	0
1322	0.707052	0.0069983	1.451	10.196	0	0
1352	0.288996	0.00800896	0.313003	0.00799847	0	0
1379	0.552001	0.0109978	0.548999	0.0110016	0	0
1398	0.562001	0.00800085	0.585002	0.011003	0	0
1377	0.384001	0.0109999	0.609001	0.404003	0	0
1393	0.369998	0.0100002	0.513999	0.279004	0	0
1352	0.345	0.0120025	0.357996	0.025001	0	0
1327	0.535999	0.0099988	0.586002	0.0710013	0	0
1396	0.541	0.0109978	0.927003	5.259	0	0
1440	0.592	0.0110018	0.981	4.892	0	0
1453	0.304997	0.00800729	0.336	0.0119994	0	0
1398	0.428003	0.00700331	0.651996	2.252	0	0
1435	0.473034	0.00999641	0.514001	0.0120006	0	0
1495	0.416047	0.0100017	0.411999	0.0100043	0	0
1455	0.511	0.0110002	0.508003	0.00799823	0	0
1407	0.562535	0.00800252	1.083	7.027	0	0
1378	0.448996	0.0110016	0.633001	0.368003	0	0
1430	0.410018	0.0110362	0.74	3.589	0	0
1415	0.381999	0.0110016	0.648002	2.809	0	0
1394	0.536	0.0110013	0.554997	0.0110011	0	0
1417	0.505003	0.0109975	0.578998	0.0940011	0	0
1432	0.712	0.0119998	0.700001	0.0110013	0	0
1500	0.414999	0.0120022	0.399002	0.00800276	0	0
1482	0.663	0.00899935	0.648998	0.0100014	0	0
1548	1.094	0.010999	1.547	5.231	0	0
1650	0.623037	0.00900388	1.088	5.156	0	0
1612	0.771042	0.0130024	1.286	6.6	0	0
1658	0.614999	0.0140016	0.635094	0.0159988	0	0
1612	0.73906	0.0110028	0.752997	0.0140014	0	0
1673	0.518999	0.0120003	0.518046	0.0140002	0	0
1655	0.615014	0.0150013	0.601	0.0150046	0	0
1569	0.811011	0.0140421	0.790057	0.00900102	0	0
1616	0.788005	0.013999	0.943035	0.407003	0	0
1636	0.888047	0.00899911	1.137	3.068	0	0
1668	0.534001	0.0130022	0.910013	4.649	0	0
1632	0.409997	0.0140026	0.422995	0.014003	0	0
1616	0.744626	0.0130024	0.836077	0.145998	0	0
1656	0.702077	0.0110023	0.698	0.0110013	0	0
1662	1.09006	0.0140016	1.107	0.0410025	0	0
1683	0.831046	0.0140007	0.861998	0.0140011	0	0
1675	0.729997	0.0220006	0.723	0.0150025	0	0
1716	0.566	0.0149992	0.582998	0.0160007	0	0
1764	0.499	0.0170002	0.547126	0.0678775	0	0
1740	0.809037	0.0160022	0.828997	0.0150015	0	0
1758	0.745998	0.0110016	0.761003	0.0129986	0	0
1732	0.588062	0.0120063	0.905169	0.513999	0	0
1691	0.523049	0.0109978	0.861002	3.832	0	0
1687	0.597137	0.0100019	0.61	0.0130022	0	0
1670	0.729999	0.0270002	0.887001	0.246	0	0
1697	0.728933	0.0150018	0.75712	0.0230033	0	0
1691	0.897	0.0149965	0.883998	0.00900316	0	0
1748	0.722003	0.0139999	0.995006	3.949	0	0
1773	0.742002	0.0159974	0.748003	0.0140004	0	0
1803	0.466071	0.0170007	0.473001	0.0160019	0	0
1809	0.664338	0.0169997	0.911051	3.026	0	0
1814	0.91401	0.0109892	1.353	5.126	0	0
1833	1.06407	0.0170007	1.562	5.079	0	0
1819	1.07505	0.0139987	1.114	0.0170035	0	0
1890	0.641996	0.0180063	0.776999	0.244998	0	0
1896	0.522995	0.0190034	0.573003	0.0800018	0	0
1849	0.787993	0.0170004	1.232	5.896	0	0
1855	0.728332	0.0180011	0.710001	0.0170019	0	0
690	0.0910006	0.00399852	0.0809989	0.00400019	0	0
680	0.141002	0.00399852	0.152999	0.00500274	0	0
713	0.16	0.00400281	0.232001	0.0849974	0	0
769	0.138	0.00499916	0.13	0.00500107	0	0
786	0.215016	0.00522757	0.247004	0.0539978	0	0
823	0.130002	0.00599718	0.134001	0.00700188	0	0
826	0.179997	0.00500202	0.193996	0.0230012	0	0
850	0.208001	0.00599885	0.203	0.00600052	0	0
903	0.272	0.00600052	0.269001	0.00599861	0	0
939	0.177	0.0059998	0.170001	0.00699949	0	0
974	0.118998	0.00600123	0.115	0.00600052	0	0
974	0.274	0.0150006	0.439005	2.011	0	0
1015	0.171999	0.00700164	0.160998	0.00699878	0	0
1034	0.220002	0.0079987	0.365001	1.189	0	0
1035	0.24	0.00699949	0.237	0.00700212	0	0
1068	0.219931	0.00700378	0.435001	2.361	0	0
1064	0.261001	0.00900006	0.276999	0.00599909	0	0
1062	0.150001	0.00700283	0.158999	0.00699878	0	0
1115	0.154001	0.00799823	0.149	0.00799942	0	0
1071	0.226	0.00800133	0.223002	0.00799847	0	0
1098	0.233106	0.00800014	0.343999	0.819001	0	0
1130	0.333	0.00800014	0.331999	0.00900793	0	0
1122	0.314998	0.00700235	0.397997	0.174001	0	0
1144	0.257	0.0080049	0.253999	0.00900173	0	0
1160	0.243	0.00900006	0.213997	0.0080018	0	0
1132	0.253752	0.00900102	0.224996	0.00800395	0	0
1203	0.316	0.00799704	0.585001	2.889	0	0
1244	0.342999	0.00900555	0.326	0.00900054	0	0
1325	0.313003	0.00899673	0.361998	0.0689995	0	0
1348	0.197562	0.0109997	0.324005	0.175002	0	0
1305	0.293	0.0119998	0.417996	0.176001	0	0
1306	0.353996	0.00700784	0.336996	0.0110025	0	0
1380	0.248	0.0100017	0.272003	0.018002	0	0
1345	0.289468	0.0180149	0.400001	0.180999	0	0
1334	0.316998	0.0100024	0.498997	2.06	0	0
1292	0.278951	0.00703216	0.385001	0.144997	0	0
1246	0.187001	0.00899982	0.204002	0.00999951	0	0
1230	0.258	0.0110047	0.268999	0.0100014	0	0
1194	0.349	0.00600028	0.358	0.00600171	0	0
1151	0.302	0.0070014	0.601998	3.758	0	0
1201	0.356054	0.00800061	0.545	0.292998	0	0
1236	0.264001	0.00900126	0.249001	0.00900221	0	0
1241	0.280987	0.00699997	0.272996	0.0080049	0	0
1253	0.434009	0.00999212	0.420999	0.00900292	0	0
1310	0.353999	0.00999999	0.332999	0.00700164	0	0
1355	0.576899	0.0100164	0.563995	0.0110004	0	0
1423	0.414012	0.010987	0.401999	0.0100019	0	0
1431	0.462002	0.00899863	0.460998	0.0120008	0	0
1447	0.443002	0.0110011	0.451003	0.0119996	0	0
1454	0.347995	0.00800347	0.555	1.755	0	0
1509	0.508389	0.0119998	0.520999	0.0130031	0	0
1529	0.476065	0.0109994	0.479006	0.0169959	0	0
1541	0.58206	0.013001	0.75	0.275003	0	0
1528	0.281002	0.0129972	0.297003	0.0129988	0	0
1524	0.366031	0.00900245	0.554	1.964	0	0
1487	0.532046	0.0120013	0.595998	0.0390017	0	0
1459	0.543	0.0100036	0.549001	0.0130002	0	0
1416	0.462088	0.0130005	0.549997	0.114003	0	0
1420	0.549	0.0240014	0.782003	3.547	0	0
1426	0.719051	0.0119996	0.730003	0.0119967	0	0
1437	0.310001	0.0120013	0.535	2.282	0	0
1418	0.402998	0.0110013	0.399001	0.0130005	0	0
1425	0.427001	0.00799894	0.659997	2.064	0	0
1441	0.568048	0.00799894	0.572999	0.0120018	0	0
1458	0.564004	0.0119972	0.690004	0.205997	0	0
1462	0.595059	0.00699854	0.639	0.012002	0	0
1443	0.441998	0.00900054	0.452998	0.0130017	0	0
1424	0.76	0.0110009	0.758002	0.0119984	0	0
1495	0.347054	0.013001	0.555999	2.229	0	0
1500	0.634996	0.0120122	0.879003	0.392999	0	0
1534	0.659072	0.0130002	0.678998	0.014003	0	0
1538	0.492997	0.0140057	0.50301	0.0139904	0	0
1543	0.415998	0.0129986	0.427006	0.0129969	0	0
1509	0.416007	0.013994	0.688997	2.875	0	0
1495	0.650996	0.0129998	0.658998	0.0100017	0	0
1524	0.612043	0.0100017	0.766998	0.233999	0	0
1585	0.678002	0.0140009	0.688003	0.0130024	0	0
1609	0.389	0.0130012	0.514995	0.202	0	0
1566	0.479929	0.0150013	0.597002	0.180001	0	0
1547	0.567001	0.0100029	0.573998	0.0140009	0	0
1628	0.476048	0.0200028	0.480999	0.0110018	0	0
1655	0.569	0.0119994	0.584001	0.0389977	0	0
1601	0.686054	0.0150013	0.693003	0.0109978	0	0
1557	0.555	0.0140014	0.540999	0.013001	0	0
1547	0.503	0.0140026	0.463001	0.0130012	0	0
1570	0.469999	0.0150008	0.461005	0.0149963	0	0
1553	0.641999	0.0130012	0.644005	0.0399957	0	0
1574	0.609307	0.0120025	0.892998	3.806	0	0
1575	0.812999	0.0139992	0.838997	0.0110042	0	0
1671	0.469051	0.012001	0.458999	0.0139992	0	0
1636	0.747996	0.0120175	0.999996	2.647	0	0
1676	1.17505	0.0149996	1.95	10.274	0	0
1769	0.688047	0.0139999	1.183	6.069	0	0
1791	0.897995	0.015002	1.338	4.63	0	0
1807	0.721998	0.0179982	0.732003	0.0159969	0	0
1807	0.899009	0.0134754	1.226	0.696999	0	0
1796	0.606	0.0140047	0.619996	0.0180008	0	0
1827	0.713086	0.0160224	1.03	4.466	0	0
1791	0.902003	0.0179999	1.379	5.639	0	0
1762	0.872048	0.0149999	0.926	0.0209982	0	0
1820	1.02585	0.0159986	1.042	0.012002	0	0
1834	0.617995	0.0180001	0.896	3.54	0	0
1818	0.479047	0.0190141	0.681005	2.197	0	0
1773	0.840997	0.0170007	1.11	2.418	0	0
1800	0.825999	0.0180006	0.806	0.0160017	0	0
1864	1.23953	0.0179927	1.244	0.018003	0	0
1876	0.955996	0.0180001	0.992999	0.0179992	0	0
1856	0.840108	0.0200067	0.877005	0.0189958	0	0
1869	0.648055	0.0190012	0.635	0.0190024	0	0
1882	0.529998	0.0200005	0.758001	2.39	0	0
1915	0.977003	0.0189991	0.958998	0.0200002	0	0
1951	0.872007	0.0199938	0.857002	0.0200005	0	0
1944	0.739239	0.0200009	0.757997	0.0200002	0	0
1902	0.683998	0.0200007	0.658998	0.0160017	0	0
1890	0.735	0.013998	0.749999	0.0460014	0	0
1858	0.807992	0.0139956	0.806002	0.0199971	0	0
1874	0.805046	0.0140007	0.866002	0.0180035	0	0
1889	1.033	0.0189989	1.034	0.0170004	0	0
1936	0.820998	0.0190001	1.141	3.879	0	0
1925	0.851	0.0200045	0.850002	0.019999	0	0
1977	0.53801	0.0140011	0.720999	2.11	0	0
1969	0.751002	0.0149999	0.824998	0.0220003	0	0
2011	1.05415	0.0210025	1.493	5.707	0	0
2021	1.23	0.0209997	1.32105	0.0680006	0	0
2042	1.34804	0.0190008	1.358	0.0200012	0	0
2075	0.730074	0.0220025	1.006	3.62	0	0
2077	0.624012	0.0239854	0.841996	2.99	0	0
2037	0.898999	0.0229998	0.956003	0.023	0	0
2047	0.837003	0.0219958	0.829999	0.0230026	0	0
727	0.172002	0.00499845	0.303998	0.192004	0	0
761	0.203998	0.00500059	0.220998	0.00500321	0	0
816	0.143998	0.00500178	0.399	2.371	0	0
860	0.244	0.00499725	0.451002	0.412	0	0
879	0.155003	0.00599694	0.146	0.00600028	0	0
897	0.201049	0.00500393	0.311999	0.183005	0	0
925	0.224997	0.00600123	0.255995	0.00700426	0	0
948	0.286	0.00600123	0.284002	0.0069983	0	0
1020	0.193002	0.00699854	0.249003	0.0640016	0	0
1062	0.132003	0.00799894	0.225999	0.659	0	0
1054	0.295004	0.00799727	0.305998	0.00700164	0	0
1108	0.180997	0.00800061	0.196	0.00900173	0	0
1107	0.257002	0.00899553	0.306001	0.00999975	0	0
1126	0.27895	0.00899816	0.295001	0.00899935	0	0
1158	0.257001	0.00899768	0.296	0.0110011	0	0
1180	0.318	0.00900316	0.567999	2.691	0	0
1170	0.191119	0.00899553	0.303003	0.908997	0	0
1191	0.167999	0.00899625	0.281001	0.970004	0	0
1204	0.274999	0.0100031	0.473999	1.969	0	0
1183	0.266997	0.00900006	0.293998	0.0379996	0	0
1219	0.377002	0.00899792	0.372	0.00700259	0	0
1252	0.404002	0.010004	0.379997	0.00900173	0	0
1265	0.313	0.00999975	0.551004	2.928	0	0
1272	0.275998	0.0110021	0.297999	0.0150006	0	0
1260	0.303998	0.0100088	0.496998	1.648	0	0
1276	0.332997	0.00800061	0.629997	3.494	0	0
1342	0.368	0.00999928	0.384996	0.00900173	0	0
1409	0.335002	0.00999975	0.345999	0.00900054	0	0
1487	0.236999	0.0129995	0.247	0.0130026	0	0
1442	0.315063	0.00900292	0.438005	1.095	0	0
1434	0.388906	0.0129969	0.556	1.814	0	0
1482	0.281996	0.0119991	0.451002	0.263002	0	0
1466	0.334	0.0140026	0.468998	0.216002	0	0
1470	0.362997	0.0123336	0.374996	0.0129993	0	0
1457	0.335018	0.0129993	0.328998	0.0140002	0	0
1412	0.249998	0.0140023	0.259003	0.0120003	0	0
1332	0.288	0.0119977	0.290001	0.0120027	0	0
1331	0.397002	0.0110004	0.762	4.244	0	0
1331	0.397998	0.0110011	0.667996	3.661	0	0
1283	0.391998	0.00900173	0.400002	0.00999784	0	0
1356	0.314003	0.0109994	0.358	0.0689971	0	0
1377	0.335999	0.0120003	0.333998	0.00900388	0	0
1358	0.475001	0.0119991	0.464998	0.0110021	0	0
1394	0.356999	0.0110009	0.352001	0.0120008	0	0
1444	0.607528	0.0120013	0.895	3.294	0	0
1545	0.453004	0.0129986	0.507	0.0540016	0	0
1561	0.510998	0.0140038	0.533998	0.0140028	0	0
1583	0.486	0.00899935	0.510997	0.0150042	0	0
1580	0.404998	0.0119994	0.400005	0.0139961	0	0
1607	0.533999	0.0140004	0.653	0.168001	0	0
1659	0.534998	0.0160048	0.559001	0.014998	0	0
1655	0.641998	0.0110047	0.651005	0.0169971	0	0
1704	0.366032	0.0170033	0.481005	1.219	0	0
1649	0.430996	0.0150023	0.527001	1.04	0	0
1658	0.624036	0.0170014	0.855	2.697	0	0
1600	0.619999	0.0150006	0.679005	0.141996	0	0
1570	0.551996	0.0110002	0.531996	0.0120041	0	0
1564	0.603005	0.0299923	0.573999	0.00999904	0	0
1562	0.783	0.0140002	1.258	5.941	0	0
1585	0.358	0.015002	0.352001	0.0139999	0	0
1520	0.452452	0.0150006	0.625004	0.299999	0	0
1560	0.535	0.0140007	0.598001	0.124002	0	0
1563	0.694998	0.0120003	0.887	2.554	0	0
1580	0.648047	0.0139999	0.932	3.749	0	0
1601	0.679	0.016001	0.681999	0.0120022	0	0
1583	0.552999	0.0150027	0.594002	0.133996	0	0
1585	0.887998	0.0149989	1.572	10.325	0	0
1591	0.38	0.0139999	0.557003	1.519	0	0
1630	0.680999	0.0149996	0.935995	0.389001	0	0
1640	0.715875	0.0100019	0.733	0.0150008	0	0
1659	0.547997	0.0160003	0.554998	0.0160024	0	0
1684	0.464075	0.0140002	0.545001	0.131997	0	0
1650	0.488213	0.0160003	0.615997	0.202001	0	0
1633	0.715998	0.0151472	1.031	3.673	0	0
